categoryId,categoryName,isEssential
4bf58dd8d48988d175941735,Gym / Fitness Center,false
52f2ab2ebcbc57f1066b8b47,Boxing Gym,false
503289d391d4c4b30a586d6a,Climbing Gym,false
52f2ab2ebcbc57f1066b8b49,Cycle Studio,false
4bf58dd8d48988d105941735,Gym Pool,false
52f2ab2ebcbc57f1066b8b48,Gymnastics Gym,false
4bf58dd8d48988d176941735,Gym,false
4bf58dd8d48988d101941735,Martial Arts Dojo,false
58daa1558bbb0b01f18ec203,Outdoor Gym,false
5744ccdfe4b0c0459246b4b2,Pilates Studio,false
4bf58dd8d48988d106941735,Track,false
590a0744340a5803fd8508c3,Weight Loss Center,false
4bf58dd8d48988d102941735,Yoga Studio,false
4f452cd44b9081a197eba860,Hockey Field,false
56aa371be4b08b9a8d57352c,Hockey Rink,false
5032829591d4c4b30a586d5e,Paintball Field,false
52e81612bcbc57f1066b7a2c,Rugby Pitch,false
4bf58dd8d48988d167941735,Skate Park,false
4bf58dd8d48988d168941735,Skating Rink,false
4cce455aebf7b749d5e191f5,Soccer Field,false
52e81612bcbc57f1066b7a2e,Sports Club,false
52e81612bcbc57f1066b7a2d,Squash Court,false
4e39a956bd410d7aed40cbc3,Tennis Court,false
4eb1bf013b7b6f98df247e07,Volleyball Court,false
52e81612bcbc57f1066b7a28,Bathing Area,false
56aa371be4b08b9a8d573544,Bay,false
4bf58dd8d48988d1e2941735,Beach,false
52e81612bcbc57f1066b7a30,Nudist Beach,false
4bf58dd8d48988d1e3941735,Surf Spot,false
56aa371be4b08b9a8d57355e,Bike Trail,false
52e81612bcbc57f1066b7a22,Botanical Garden,false
4bf58dd8d48988d1df941735,Bridge,false
4bf58dd8d48988d1e4941735,Campground,false
56aa371be4b08b9a8d57353b,Canal Lock,false
56aa371be4b08b9a8d573562,Canal,false
50aaa49e4b90af0d42d5de11,Castle,false
56aa371be4b08b9a8d573511,Cave,false
4bf58dd8d48988d15c941735,Cemetery,false
52e81612bcbc57f1066b7a12,Dive Spot,false
4bf58dd8d48988d1e5941735,Dog Run,false
4bf58dd8d48988d15b941735,Farm,false
4bf58dd8d48988d15f941735,Field,false
52e81612bcbc57f1066b7a0f,Fishing Spot,false
52e81612bcbc57f1066b7a23,Forest,false
56aa371be4b08b9a8d573547,Fountain,false
4bf58dd8d48988d15a941735,Garden,false
52e81612bcbc57f1066b7a11,Gun Range,false
4bf58dd8d48988d1e0941735,Harbor / Marina,false
5bae9231bedf3950379f89cd,Hill,false
4bf58dd8d48988d160941735,Hot Spring,false
5744ccdfe4b0c0459246b4b5,Indoor Play Area,false
50aaa4314b90af0d42d5de10,Island,false
4bf58dd8d48988d161941735,Lake,false
4bf58dd8d48988d15d941735,Lighthouse,false
55a5a1ebe4b013909087cb77,Mountain Hut,false
4eb1d4d54b900d56c88a45fc,Mountain,false
52e81612bcbc57f1066b7a21,National Park,false
52e81612bcbc57f1066b7a13,Nature Preserve,false
4bf58dd8d48988d162941735,Other Great Outdoors,false
52e81612bcbc57f1066b7a14,Palace,false
4bf58dd8d48988d163941735,Park,false
52e81612bcbc57f1066b7a25,Pedestrian Plaza,false
4bf58dd8d48988d1e7941735,Playground,false
4bf58dd8d48988d164941735,Plaza,false
4bf58dd8d48988d15e941735,Pool,false
52e81612bcbc57f1066b7a29,Rafting,false
52e81612bcbc57f1066b7a26,Recreation Center,false
56aa371be4b08b9a8d573541,Reservoir,false
4eb1d4dd4b900d56c88a45fd,River,false
50328a4b91d4c4b30a586d6b,Rock Climbing Spot,false
4bf58dd8d48988d133951735,Roof Deck,false
4bf58dd8d48988d165941735,Scenic Lookout,false
4bf58dd8d48988d166941735,Sculpture Garden,false
4bf58dd8d48988d1e9941735,Ski Area,false
4bf58dd8d48988d1ea941735,Apres Ski Bar,false
4eb1c0ed3b7b52c0e1adc2ea,Ski Chairlift,false
4bf58dd8d48988d1ec941735,Ski Chalet,false
4bf58dd8d48988d1eb941735,Ski Lodge,false
4eb1c0f63b7b52c0e1adc2eb,Ski Trail,false
58daa1558bbb0b01f18ec1b9,Skydiving Drop Zone,false
4eb1baf03b7b2c5b1d4306ca,Stables,false
5bae9231bedf3950379f89d0,State / Provincial Park,false
530e33ccbcbc57f1066bbfe4,States & Municipalities,false
50aa9e094b90af0d42d5de0d,City,false
5345731ebcbc57f1066c39b2,County,false
530e33ccbcbc57f1066bbff7,Country,false
4f2a25ac4b909258e854f55f,Neighborhood,false
530e33ccbcbc57f1066bbff8,State,false
530e33ccbcbc57f1066bbff3,Town,false
530e33ccbcbc57f1066bbff9,Village,false
52e81612bcbc57f1066b7a10,Summer Camp,false
4bf58dd8d48988d159941735,Trail,false
52e81612bcbc57f1066b7a24,Tree,false
4bf58dd8d48988d1de941735,Vineyard,false
5032848691d4c4b30a586d61,Volcano,false
56aa371be4b08b9a8d573560,Waterfall,false
56aa371be4b08b9a8d5734c3,Waterfront,false
4fbc1be21983fc883593e321,Well,false
5bae9231bedf3950379f89c7,Windmill,false
4d4b7105d754a06375d81259,Professional & Other Places,false
4e52d2d203646f7c19daa8ae,Animal Shelter,true
58daa1558bbb0b01f18ec1d6,Art Studio,false
4bf58dd8d48988d173941735,Auditorium,false
56aa371be4b08b9a8d5734cf,Ballroom,false
4bf58dd8d48988d130941735,Building,false
56aa371be4b08b9a8d573517,Business Center,false
5e189fd6eee47d000759bbfd,Cidery,false
52e81612bcbc57f1066b7a35,Club House,false
52e81612bcbc57f1066b7a34,Community Center,false
4bf58dd8d48988d1ff931735,Convention Center,false
4bf58dd8d48988d100941735,Meeting Room,false
52e81612bcbc57f1066b7a32,Cultural Center,false
4e0e22f5a56208c4ea9a85a0,Distillery,false
52e81612bcbc57f1066b7a37,Distribution Center,true
4bf58dd8d48988d171941735,Event Space,false
56aa371be4b08b9a8d57356a,Outdoor Event Space,false
4eb1bea83b7b6f98df247e06,Factory,true
4eb1daf44b900d56c88a4600,Fair,false
4f4534884b9074f6e4fb0174,Funeral Home,true
4bf58dd8d48988d126941735,Government Building,true
4bf58dd8d48988d12a941735,Capitol Building,true
4bf58dd8d48988d129941735,City Hall,true
4bf58dd8d48988d12b941735,Courthouse,true
4bf58dd8d48988d12c951735,Embassy / Consulate,true
4bf58dd8d48988d12c941735,Fire Station,true
4bf58dd8d48988d12d941735,Monument / Landmark,false
4bf58dd8d48988d12e941735,Police Station,true
52e81612bcbc57f1066b7a38,Town Hall,true
56aa371be4b08b9a8d5734d7,Industrial Estate,false
5744ccdfe4b0c0459246b4d6,Laboratory,false
4bf58dd8d48988d12f941735,Library,false
5e189d71eee47d000759b7e2,Meadery,false
4bf58dd8d48988d104941735,Medical Center,true
52e81612bcbc57f1066b7a3b,Acupuncturist,false
52e81612bcbc57f1066b7a3c,Alternative Healer,false
52e81612bcbc57f1066b7a3a,Chiropractor,false
4bf58dd8d48988d178941735,Dentist's Office,false
4bf58dd8d48988d177941735,Doctor's Office,true
4bf58dd8d48988d194941735,Emergency Room,true
522e32fae4b09b556e370f19,Eye Doctor,false
4bf58dd8d48988d196941735,Hospital,true
58daa1558bbb0b01f18ec1f7,Hospital Ward,true
56aa371be4b08b9a8d5734ff,Maternity Clinic,true
4f4531b14b9074f6e4fb0103,Medical Lab,true
52e81612bcbc57f1066b7a39,Mental Health Office,true
58daa1558bbb0b01f18ec1d0,Nutritionist,false
5744ccdfe4b0c0459246b4af,Physical Therapist,false
56aa371be4b08b9a8d57351d,Rehab Center,true
56aa371be4b08b9a8d573526,Urgent Care Center,true
4d954af4a243a5684765b473,Veterinarian,true
4e52adeebd41615f56317744,Military Base,true
50328a8e91d4c4b30a586d6c,Non-Profit,false
5744ccdfe4b0c0459246b4d9,Observatory,false
4bf58dd8d48988d124941735,Office,false
52e81612bcbc57f1066b7a3d,Advertising Agency,false
5032764e91d4c4b30a586d5a,Campaign Office,false
4bf58dd8d48988d127941735,Conference Room,false
5665ef1d498ec706735f0e59,Corporate Amenity,false
54f4ba06498e2cf5561da814,Corporate Cafeteria,false
5665c7b9498e7d8a4f2c0f06,Corporate Coffee Shop,false
4bf58dd8d48988d174941735,Coworking Space,false
4bf58dd8d48988d125941735,Tech Startup,false
4c38df4de52ce0d596b336e1,Parking,false
4bf58dd8d48988d172941735,Post Office,true
58daa1548bbb0b01f18ec1a9,Power Plant,true
5310b8e5bcbc57f1066bcbf1,Prison,true
5032856091d4c4b30a586d63,Radio Station,true
52f2ab2ebcbc57f1066b8b57,Recruiting Agency,false
58daa1558bbb0b01f18ec1b2,Research Station,false
4bf58dd8d48988d13b941735,School,false
56aa371ce4b08b9a8d573570,Adult Education Center,false
52e81612bcbc57f1066b7a43,Circus School,false
58daa1558bbb0b01f18ec200,Cooking School,false
52e81612bcbc57f1066b7a42,Driving School,false
4f4533804b9074f6e4fb0105,Elementary School,false
52e81612bcbc57f1066b7a49,Flight School,false
4bf58dd8d48988d13d941735,High School,false
52e81612bcbc57f1066b7a48,Language School,false
4f4533814b9074f6e4fb0106,Middle School,false
4f04b10d2fb6e1c99f3db0be,Music School,false
4f4533814b9074f6e4fb0107,Nursery School,false
52e81612bcbc57f1066b7a45,Preschool,false
52e81612bcbc57f1066b7a46,Private School,false
52e81612bcbc57f1066b7a47,Religious School,false
52e81612bcbc57f1066b7a44,Swim School,false
52e81612bcbc57f1066b7a33,Social Club,false
4bf58dd8d48988d131941735,Spiritual Center,false
52e81612bcbc57f1066b7a3e,Buddhist Temple,false
58daa1558bbb0b01f18ec1eb,Cemevi,false
4bf58dd8d48988d132941735,Church,false
56aa371be4b08b9a8d5734fc,Confucian Temple,false
52e81612bcbc57f1066b7a3f,Hindu Temple,false
5744ccdfe4b0c0459246b4ac,Kingdom Hall,false
52e81612bcbc57f1066b7a40,Monastery,false
4bf58dd8d48988d138941735,Mosque,false
52e81612bcbc57f1066b7a41,Prayer Room,false
4eb1d80a4b900d56c88a45ff,Shrine,false
5bae9231bedf3950379f89c9,Sikh Temple,false
4bf58dd8d48988d139941735,Synagogue,false
4bf58dd8d48988d13a941735,Temple,false
56aa371be4b08b9a8d5734f6,Terreiro,false
52e81612bcbc57f1066b7a31,TV Station,true
4cae28ecbf23941eb1190695,Voting Booth,false
52e81612bcbc57f1066b7a36,Warehouse,true
58daa1558bbb0b01f18ec1ac,Waste Facility,true
56aa371be4b08b9a8d5734c5,Wedding Hall,false
4bf58dd8d48988d14b941735,Winery,false
4e67e38e036454776db1fb3a,Residence,true
5032891291d4c4b30a586d68,Assisted Living,true
4bf58dd8d48988d103941735,Home (private),true
4f2a210c4b9023bd5841ed28,Housing Development,true
4d954b06a243a5684965b473,Residential Building (Apartment / Condo),true
52f2ab2ebcbc57f1066b8b55,Trailer Park,true
4d4b7105d754a06378d81259,Shop & Service,false
52f2ab2ebcbc57f1066b8b56,ATM,true
5267e446e4b0ec79466e48c4,Adult Boutique,false
4bf58dd8d48988d116951735,Antique Shop,false
4bf58dd8d48988d127951735,Arts & Crafts Store,false
52f2ab2ebcbc57f1066b8b43,Astrologer,false
4eb1c1623b7b52c0e1adc2ec,Auto Dealership,false
52f2ab2ebcbc57f1066b8b44,Auto Garage,true
56aa371be4b08b9a8d5734d3,Auto Workshop,true
4bf58dd8d48988d124951735,Automotive Shop,true
52f2ab2ebcbc57f1066b8b32,Baby Store,false
4bf58dd8d48988d10a951735,Bank,true
52e81612bcbc57f1066b7a27,Bath House,false
56aa371be4b08b9a8d5734cb,Batik Shop,false
52f2ab2ebcbc57f1066b8b40,Betting Shop,false
52f2ab2ebcbc57f1066b8b42,Big Box Store,true
4bf58dd8d48988d115951735,Bike Shop,false
4bf58dd8d48988d1f1941735,Board Shop,false
4bf58dd8d48988d114951735,Bookstore,false
4bf58dd8d48988d11a951735,Bridal Shop,false
5453de49498eade8af355881,Business Service,false
4eb1bdf03b7b55596b4a7491,Camera Store,false
4bf58dd8d48988d117951735,Candy Store,false
4f04ae1f2fb6e1c99f3db0ba,Car Wash,false
52f2ab2ebcbc57f1066b8b2a,Carpet Store,false
52f2ab2ebcbc57f1066b8b2d,Check Cashing Service,true
5744ccdfe4b0c0459246b4c7,Child Care Service,true
4f4532974b9074f6e4fb0104,Daycare,true
52f2ab2ebcbc57f1066b8b31,Chocolate Shop,false
4bf58dd8d48988d103951735,Clothing Store,false
4bf58dd8d48988d102951735,Accessories Store,false
4bf58dd8d48988d104951735,Boutique,false
4bf58dd8d48988d105951735,Kids Store,false
4bf58dd8d48988d109951735,Lingerie Store,false
4bf58dd8d48988d106951735,Men's Store,false
4bf58dd8d48988d107951735,Shoe Store,false
4bf58dd8d48988d108951735,Women's Store,false
52f2ab2ebcbc57f1066b8b18,Comic Shop,false
5454144b498ec1f095bff2f2,Construction & Landscaping,false
4d954b0ea243a5684a65b473,Convenience Store,true
4bf58dd8d48988d10c951735,Cosmetics Shop,false
52f2ab2ebcbc57f1066b8b17,Costume Shop,false
5032850891d4c4b30a586d62,Credit Union,true
5744ccdfe4b0c0459246b4be,Currency Exchange,true
4bf58dd8d48988d1f6941735,Department Store,false
4bf58dd8d48988d1f4941735,Design Studio,false
52dea92d3cf9994f4e043dbb,Discount Store,false
52f2ab2ebcbc57f1066b8b1a,Dive Shop,false
5745c2e4498e11e7bccabdbd,Drugstore,true
52f2ab2ebcbc57f1066b8b1d,Dry Cleaner,true
5032872391d4c4b30a586d64,EV Charging Station,true
4bf58dd8d48988d122951735,Electronics Store,false
56aa371be4b08b9a8d573554,Entertainment Service,false
5454152e498ef71e2b9132c6,Event Service,false
52f2ab2ebcbc57f1066b8b26,Fabric Shop,false
56aa371be4b08b9a8d573523,Film Studio,false
503287a291d4c4b30a586d65,Financial or Legal Service,true
52f2ab2ebcbc57f1066b8b3a,Fireworks Store,false
52f2ab2ebcbc57f1066b8b16,Fishing Store,false
4bf58dd8d48988d1f7941735,Flea Market,false
56aa371be4b08b9a8d573505,Floating Market,false
4bf58dd8d48988d11b951735,Flower Shop,false
4bf58dd8d48988d1f9941735,Food & Drink Shop,true
5370f356bcbc57f1066c94c2,Beer Store,false
4bf58dd8d48988d11d951735,Butcher,true
4bf58dd8d48988d11e951735,Cheese Shop,false
5e18993feee47d000759b256,Coffee Roaster,false
58daa1558bbb0b01f18ec1ca,Dairy Store,true
4bf58dd8d48988d1fa941735,Farmers Market,true
4bf58dd8d48988d10e951735,Fish Market,true
56aa371be4b08b9a8d573550,Food Service,true
4bf58dd8d48988d1f5941735,Gourmet Shop,true
4bf58dd8d48988d118951735,Grocery Store,true
50aa9e744b90af0d42d5de0e,Health Food Store,true
58daa1558bbb0b01f18ec1e8,Kuruyemişçi,false
4bf58dd8d48988d186941735,Liquor Store,false
52f2ab2ebcbc57f1066b8b45,Organic Grocery,true
56aa371be4b08b9a8d573564,Sausage Shop,true
53e0feef498e5aac066fd8a9,Street Food Gathering,false
52f2ab2ebcbc57f1066b8b46,Supermarket,true
58daa1558bbb0b01f18ec1e5,Turşucu,false
4bf58dd8d48988d119951735,Wine Shop,false
52f2ab2ebcbc57f1066b8b24,Frame Store,false
52f2ab2ebcbc57f1066b8b1c,Fruit & Vegetable Store,false
4bf58dd8d48988d1f8941735,Furniture / Home Store,false
55888a5a498e782e3303b43a,Lighting Store,false
4bf58dd8d48988d18d941735,Gaming Cafe,false
4eb1c0253b7b52c0e1adc2e9,Garden Center,false
4bf58dd8d48988d113951735,Gas Station,true
4bf58dd8d48988d128951735,Gift Shop,false
52f2ab2ebcbc57f1066b8b19,Gun Shop,false
4bf58dd8d48988d112951735,Hardware Store,true
54541900498ea6ccd0202697,Health & Beauty Service,false
52f2ab2ebcbc57f1066b8b2c,Herbs & Spices Store,false
4bf58dd8d48988d1fb941735,Hobby Shop,false
545419b1498ea6ccd0202f58,Home Service,false
50aaa5234b90af0d42d5de12,Hunting Supply,false
52f2ab2ebcbc57f1066b8b36,IT Services,false
58daa1558bbb0b01f18ec1f1,Insurance Office,true
4bf58dd8d48988d1f0941735,Internet Cafe,false
4bf58dd8d48988d111951735,Jewelry Store,false
58daa1558bbb0b01f18ec1b4,Kitchen Supply Store,false
52f2ab2ebcbc57f1066b8b25,Knitting Store,false
52f2ab2ebcbc57f1066b8b33,Laundromat,false
4bf58dd8d48988d1fc941735,Laundry Service,true
52f2ab2ebcbc57f1066b8b3f,Lawyer,true
52f2ab2ebcbc57f1066b8b2b,Leather Goods Store,false
52f2ab2ebcbc57f1066b8b1e,Locksmith,false
52f2ab2ebcbc57f1066b8b38,Lottery Retailer,false
52f2ab2ebcbc57f1066b8b29,Luggage Store,false
52c71aaf3cf9994f4e043d17,Marijuana Dispensary,true
50be8ee891d4fa8dcc7199a7,Market,true
52f2ab2ebcbc57f1066b8b3c,Massage Studio,false
52f2ab2ebcbc57f1066b8b27,Mattress Store,false
58daa1558bbb0b01f18ec206,Medical Supply Store,true
4bf58dd8d48988d1ff941735,Miscellaneous Shop,false
4f04afc02fb6e1c99f3db0bc,Mobile Phone Shop,false
56aa371be4b08b9a8d57354a,Mobility Store,false
5032833091d4c4b30a586d60,Motorcycle Shop,false
59d79d6b2e268052fa2a3332,Motorsports Shop,false
4bf58dd8d48988d1fe941735,Music Store,false
4f04aa0c2fb6e1c99f3db0b8,Nail Salon,false
4f04ad622fb6e1c99f3db0b9,Newsstand,false
5ae95d208a6f17002ce792b2,Notary,false
4d954afda243a5684865b473,Optical Shop,false
52f2ab2ebcbc57f1066b8b2f,Other Repair Shop,false
52f2ab2ebcbc57f1066b8b22,Outdoor Supply Store,false
5744ccdfe4b0c0459246b4df,Outlet Mall,false
52f2ab2ebcbc57f1066b8b35,Outlet Store,false
4bf58dd8d48988d121951735,Paper / Office Supplies Store,false
52f2ab2ebcbc57f1066b8b34,Pawn Shop,false
52f2ab2ebcbc57f1066b8b23,Perfume Shop,false
5032897c91d4c4b30a586d69,Pet Service,false
4bf58dd8d48988d100951735,Pet Store,true
4bf58dd8d48988d10f951735,Pharmacy,true
4eb1bdde3b7b55596b4a7490,Photography Lab,false
554a5e17498efabeda6cc559,Photography Studio,false
52f2ab2ebcbc57f1066b8b20,Piercing Parlor,false
52f2ab2ebcbc57f1066b8b3d,Pop-Up Shop,false
52f2ab2ebcbc57f1066b8b28,Print Shop,false
5744ccdfe4b0c0459246b4c4,Public Bathroom,true
5032885091d4c4b30a586d66,Real Estate Office,false
4bf58dd8d48988d10d951735,Record Shop,false
52f2ab2ebcbc57f1066b8b37,Recording Studio,false
4f4531084b9074f6e4fb0101,Recycling Facility,false
56aa371be4b08b9a8d573552,Rental Service,false
4bf58dd8d48988d110951735,Salon / Barbershop,false
58daa1558bbb0b01f18ec1ae,Sauna / Steam Room,false
52f2ab2ebcbc57f1066b8b1f,Shipping Store,false
52f2ab2ebcbc57f1066b8b39,Shoe Repair,false
4bf58dd8d48988d1fd941735,Shopping Mall,false
5744ccdfe4b0c0459246b4dc,Shopping Plaza,false
5bae9231bedf3950379f89d2,Skate Shop,false
56aa371be4b08b9a8d573566,Ski Shop,false
4bf58dd8d48988d123951735,Smoke Shop,false
52f2ab2ebcbc57f1066b8b41,Smoothie Shop,false
52f2ab2ebcbc57f1066b8b1b,Souvenir Shop,false
4bf58dd8d48988d1ed941735,Spa,false
4bf58dd8d48988d1f2941735,Sporting Goods Shop,false
52f2ab2ebcbc57f1066b8b21,Stationery Store,false
4f04b1572fb6e1c99f3db0bf,Storage Facility,false
5744ccdfe4b0c0459246b4cd,Supplement Shop,false
5032781d91d4c4b30a586d5b,Tailor Shop,false
4d1cf8421a97d635ce361c31,Tanning Salon,false
4bf58dd8d48988d1de931735,Tattoo Parlor,false
4bf58dd8d48988d101951735,Thrift / Vintage Store,false
4bf58dd8d48988d1f3941735,Toy / Game Store,false
4f04b08c2fb6e1c99f3db0bd,Travel Agency,false
52f2ab2ebcbc57f1066b8b30,Used Bookstore,false
56aa371be4b08b9a8d57355c,Vape Store,false
4bf58dd8d48988d10b951735,Video Game Store,false
4bf58dd8d48988d126951735,Video Store,false
52e816a6bcbc57f1066b7a54,Warehouse Store,true
52f2ab2ebcbc57f1066b8b2e,Watch Shop,false
4d4b7105d754a06379d81259,Travel & Transport,false
4bf58dd8d48988d1ed931735,Airport,true
4bf58dd8d48988d1ef931735,Airport Food Court,true
4bf58dd8d48988d1f0931735,Airport Gate,true
4eb1bc533b7b2c5b1d4306cb,Airport Lounge,false
56aa371be4b08b9a8d57352f,Airport Service,true
4bf58dd8d48988d1eb931735,Airport Terminal,true
4bf58dd8d48988d1ec931735,Airport Tram,true
5744ccdfe4b0c0459246b4e5,Baggage Claim,true
4bf58dd8d48988d1f7931735,Plane,true
5744ccdfe4b0c0459246b4e8,Baggage Locker,true
4e4c9077bd41f78e849722f9,Bike Rental / Bike Share,false
5744ccdfe4b0c0459246b4c1,Boat Rental,false
4bf58dd8d48988d12d951735,Boat or Ferry,false
52f2ab2ebcbc57f1066b8b4b,Border Crossing,true
4bf58dd8d48988d1fe931735,Bus Station,true
4bf58dd8d48988d12b951735,Bus Line,true
52f2ab2ebcbc57f1066b8b4f,Bus Stop,true
52f2ab2ebcbc57f1066b8b50,Cable Car,true
55077a22498e5e9248869ba2,Cruise,true
589ddde98ae3635c072819ee,Duty-free Shop,false
4bf58dd8d48988d1f6931735,General Travel,false
56aa371ce4b08b9a8d57356e,Heliport,true
4bf58dd8d48988d1fa931735,Hotel,false
4bf58dd8d48988d1f8931735,Bed & Breakfast,false
4f4530a74b9074f6e4fb0100,Boarding House,false
4bf58dd8d48988d1ee931735,Hostel,false
4bf58dd8d48988d132951735,Hotel Pool,false
5bae9231bedf3950379f89cb,Inn,false
4bf58dd8d48988d1fb931735,Motel,false
4bf58dd8d48988d12f951735,Resort,false
56aa371be4b08b9a8d5734e1,Vacation Rental,false
52f2ab2ebcbc57f1066b8b4c,Intersection,true
4bf58dd8d48988d1fc931735,Light Rail Station,true
4bf58dd8d48988d1fd931735,Metro Station,true
4f2a23984b9023bd5841ed2c,Moving Target,false
4e74f6cabd41c4836eac4c31,Pier,false
56aa371be4b08b9a8d57353e,Port,true
52f2ab2ebcbc57f1066b8b53,RV Park,true
4bf58dd8d48988d1ef941735,Rental Car Location,true
4d954b16a243a5684b65b473,Rest Area,false
4bf58dd8d48988d1f9931735,Road,true
53fca564498e1a175f32528b,Taxi Stand,true
4bf58dd8d48988d130951735,Taxi,true
52f2ab2ebcbc57f1066b8b4d,Toll Booth,true
52f2ab2ebcbc57f1066b8b4e,Toll Plaza,true
4f4530164b9074f6e4fb00ff,Tourist Information Center,false
4bf58dd8d48988d129951735,Train Station,true
4f4531504b9074f6e4fb0102,Platform,true
4bf58dd8d48988d12a951735,Train,true
52f2ab2ebcbc57f1066b8b51,Tram Station,true
54541b70498ea6ccd0204bff,Transportation Service,true
4f04b25d2fb6e1c99f3db0c0,Travel Lounge,false
52f2ab2ebcbc57f1066b8b4a,Tunnel,true
