date,county,categoryName,visitIndex
2020-03-10,Alameda County,Shopping Malls,105
2020-03-10,Alameda County,Gas Stations,91
2020-03-10,Alameda County,Parks,109
2020-03-10,Alameda County,Offices,79
2020-03-10,Alameda County,Fast Food Restaurants,92
2020-03-10,Alameda County,Coffee Shops,100
2020-03-10,Alameda County,Big Box Stores,107
2020-03-10,Alameda County,Elementary Schools,98
2020-03-10,Alameda County,Pharmacies,103
2020-03-10,Alameda County,Metro Stations,73
2020-03-10,Alameda County,Gyms or Fitness Centers,87
2020-03-10,Alameda County,Mexican Restaurants,103
2020-03-10,Alameda County,Residential Buildings (Apartments / Condos),95
2020-03-10,Alameda County,Buildings,83
2020-03-10,Alameda County,Hardware Stores,120
2020-03-10,Alameda County,High Schools,99
2020-03-10,Alameda County,Hotels,90
2020-03-10,Alameda County,Automotive Shops,82
2020-03-10,Alameda County,Churches,94
2020-03-10,Alameda County,Convenience Stores,88
2020-03-11,Alameda County,Grocery Stores,115
2020-03-11,Alameda County,Shopping Malls,103
2020-03-11,Alameda County,Gas Stations,96
2020-03-11,Alameda County,Parks,113
2020-03-11,Alameda County,Fast Food Restaurants,94
2020-03-11,Alameda County,Offices,77
2020-03-11,Alameda County,Coffee Shops,93
2020-03-11,Alameda County,Big Box Stores,119
2020-03-11,Alameda County,Elementary Schools,99
2020-03-11,Alameda County,Pharmacies,104
2020-03-11,Alameda County,Metro Stations,77
2020-03-11,Alameda County,Gyms or Fitness Centers,93
2020-03-11,Alameda County,Buildings,93
2020-03-11,Alameda County,Mexican Restaurants,100
2020-03-11,Alameda County,Churches,87
2020-03-11,Alameda County,Hardware Stores,116
2020-03-11,Alameda County,Automotive Shops,86
2020-03-11,Alameda County,Residential Buildings (Apartments / Condos),93
2020-03-11,Alameda County,Convenience Stores,89
2020-03-11,Alameda County,Warehouse Stores,132
2020-03-12,Alameda County,Grocery Stores,118
2020-03-12,Alameda County,Shopping Malls,100
2020-03-12,Alameda County,Gas Stations,90
2020-03-12,Alameda County,Fast Food Restaurants,95
2020-03-12,Alameda County,Parks,112
2020-03-12,Alameda County,Coffee Shops,99
2020-03-12,Alameda County,Offices,76
2020-03-12,Alameda County,Big Box Stores,109
2020-03-12,Alameda County,Pharmacies,106
2020-03-12,Alameda County,Elementary Schools,94
2020-03-12,Alameda County,Buildings,97
2020-03-12,Alameda County,Mexican Restaurants,101
2020-03-12,Alameda County,Metro Stations,66
2020-03-12,Alameda County,Residential Buildings (Apartments / Condos),96
2020-03-12,Alameda County,Churches,111
2020-03-12,Alameda County,Gyms or Fitness Centers,82
2020-03-12,Alameda County,Warehouse Stores,139
2020-03-12,Alameda County,Automotive Shops,83
2020-03-12,Alameda County,Supermarkets,128
2020-03-12,Alameda County,Convenience Stores,93
2020-03-12,Alameda County,Hardware Stores,109
2020-03-13,Alameda County,Grocery Stores,139
2020-03-13,Alameda County,Shopping Malls,106
2020-03-13,Alameda County,Gas Stations,102
2020-03-13,Alameda County,Fast Food Restaurants,97
2020-03-13,Alameda County,Coffee Shops,97
2020-03-13,Alameda County,Big Box Stores,132
2020-03-13,Alameda County,Parks,94
2020-03-13,Alameda County,Offices,82
2020-03-13,Alameda County,Pharmacies,126
2020-03-13,Alameda County,Elementary Schools,88
2020-03-13,Alameda County,Supermarkets,149
2020-03-13,Alameda County,Mexican Restaurants,94
2020-03-13,Alameda County,Residential Buildings (Apartments / Condos),100
2020-03-13,Alameda County,Warehouse Stores,149
2020-03-13,Alameda County,Buildings,103
2020-03-13,Alameda County,Churches,108
2020-03-13,Alameda County,Banks,100
2020-03-13,Alameda County,Hardware Stores,123
2020-03-13,Alameda County,Convenience Stores,96
2020-03-13,Alameda County,Metro Stations,63
2020-03-14,Alameda County,Grocery Stores,113
2020-03-14,Alameda County,Shopping Malls,81
2020-03-14,Alameda County,Gas Stations,75
2020-03-14,Alameda County,Big Box Stores,98
2020-03-14,Alameda County,Fast Food Restaurants,73
2020-03-14,Alameda County,Coffee Shops,70
2020-03-14,Alameda County,Parks,55
2020-03-14,Alameda County,Pharmacies,100
2020-03-14,Alameda County,Supermarkets,128
2020-03-14,Alameda County,Mexican Restaurants,66
2020-03-14,Alameda County,Hardware Stores,86
2020-03-14,Alameda County,Warehouse Stores,90
2020-03-14,Alameda County,Convenience Stores,79
2020-03-14,Alameda County,Residential Buildings (Apartments / Condos),68
2020-03-14,Alameda County,Pizza Places,86
2020-03-14,Alameda County,Hotels,68
2020-03-14,Alameda County,Chinese Restaurants,65
2020-03-14,Alameda County,Churches,60
2020-03-14,Alameda County,Gyms or Fitness Centers,68
2020-03-14,Alameda County,Automotive Shops,65
2020-03-15,Alameda County,Grocery Stores,107
2020-03-15,Alameda County,Shopping Malls,77
2020-03-15,Alameda County,Big Box Stores,98
2020-03-15,Alameda County,Gas Stations,70
2020-03-15,Alameda County,Fast Food Restaurants,72
2020-03-15,Alameda County,Parks,71
2020-03-15,Alameda County,Coffee Shops,61
2020-03-15,Alameda County,Supermarkets,120
2020-03-15,Alameda County,Pharmacies,107
2020-03-15,Alameda County,Churches,47
2020-03-15,Alameda County,Mexican Restaurants,69
2020-03-15,Alameda County,Hardware Stores,91
2020-03-15,Alameda County,Residential Buildings (Apartments / Condos),66
2020-03-15,Alameda County,Warehouse Stores,83
2020-03-15,Alameda County,Convenience Stores,72
2020-03-15,Alameda County,Airports,70
2020-03-15,Alameda County,Chinese Restaurants,66
2020-03-15,Alameda County,Gyms or Fitness Centers,69
2020-03-15,Alameda County,Trails,66
2020-03-15,Alameda County,Pizza Places,67
2020-03-16,Alameda County,Grocery Stores,168
2020-03-16,Alameda County,Shopping Malls,108
2020-03-16,Alameda County,Gas Stations,107
2020-03-16,Alameda County,Big Box Stores,141
2020-03-16,Alameda County,Fast Food Restaurants,88
2020-03-16,Alameda County,Pharmacies,138
2020-03-16,Alameda County,Parks,87
2020-03-16,Alameda County,Offices,75
2020-03-16,Alameda County,Coffee Shops,76
2020-03-16,Alameda County,Supermarkets,186
2020-03-16,Alameda County,Warehouse Stores,140
2020-03-16,Alameda County,Convenience Stores,106
2020-03-16,Alameda County,Buildings,96
2020-03-16,Alameda County,Hardware Stores,107
2020-03-16,Alameda County,Mexican Restaurants,99
2020-03-16,Alameda County,Residential Buildings (Apartments / Condos),92
2020-03-16,Alameda County,Banks,122
2020-03-16,Alameda County,Automotive Shops,86
2020-03-16,Alameda County,Metro Stations,51
2020-03-16,Alameda County,Gyms or Fitness Centers,60
2020-03-16,Alameda County,Churches,94
2020-03-17,Alameda County,Grocery Stores,99
2020-03-17,Alameda County,Shopping Malls,61
2020-03-17,Alameda County,Gas Stations,62
2020-03-17,Alameda County,Parks,70
2020-03-17,Alameda County,Fast Food Restaurants,57
2020-03-17,Alameda County,Big Box Stores,90
2020-03-17,Alameda County,Pharmacies,84
2020-03-17,Alameda County,Offices,38
2020-03-17,Alameda County,Supermarkets,117
2020-03-17,Alameda County,Coffee Shops,42
2020-03-17,Alameda County,Buildings,63
2020-03-17,Alameda County,Hardware Stores,86
2020-03-17,Alameda County,Residential Buildings (Apartments / Condos),61
2020-03-17,Alameda County,Convenience Stores,64
2020-03-17,Alameda County,Automotive Shops,54
2020-03-17,Alameda County,Warehouse Stores,95
2020-03-17,Alameda County,Banks,67
2020-03-17,Alameda County,Mexican Restaurants,47
2020-03-17,Alameda County,Medical Centers,68
2020-03-17,Alameda County,Trails,93
2020-03-18,Alameda County,Grocery Stores,92
2020-03-18,Alameda County,Shopping Malls,57
2020-03-18,Alameda County,Gas Stations,58
2020-03-18,Alameda County,Parks,72
2020-03-18,Alameda County,Big Box Stores,101
2020-03-18,Alameda County,Fast Food Restaurants,57
2020-03-18,Alameda County,Pharmacies,87
2020-03-18,Alameda County,Offices,38
2020-03-18,Alameda County,Coffee Shops,43
2020-03-18,Alameda County,Supermarkets,104
2020-03-18,Alameda County,Warehouse Stores,104
2020-03-18,Alameda County,Residential Buildings (Apartments / Condos),67
2020-03-18,Alameda County,Automotive Shops,62
2020-03-18,Alameda County,Buildings,51
2020-03-18,Alameda County,Convenience Stores,60
2020-03-18,Alameda County,Hardware Stores,72
2020-03-18,Alameda County,Trails,98
2020-03-18,Alameda County,Mexican Restaurants,52
2020-03-18,Alameda County,Metro Stations,32
2020-03-18,Alameda County,Elementary Schools,33
2020-03-18,Alameda County,Churches,42
2020-03-18,Alameda County,Hotels,40
2020-03-19,Alameda County,Grocery Stores,91
2020-03-19,Alameda County,Shopping Malls,55
2020-03-19,Alameda County,Parks,84
2020-03-19,Alameda County,Gas Stations,55
2020-03-19,Alameda County,Big Box Stores,79
2020-03-19,Alameda County,Fast Food Restaurants,49
2020-03-19,Alameda County,Pharmacies,73
2020-03-19,Alameda County,Offices,37
2020-03-19,Alameda County,Coffee Shops,42
2020-03-19,Alameda County,Supermarkets,105
2020-03-19,Alameda County,Buildings,61
2020-03-19,Alameda County,Trails,132
2020-03-19,Alameda County,Residential Buildings (Apartments / Condos),66
2020-03-19,Alameda County,Automotive Shops,60
2020-03-19,Alameda County,Hardware Stores,81
2020-03-19,Alameda County,Convenience Stores,61
2020-03-19,Alameda County,Warehouse Stores,79
2020-03-19,Alameda County,Metro Stations,31
2020-03-19,Alameda County,Elementary Schools,33
2020-03-19,Alameda County,Liquor Stores,84
2020-03-20,Alameda County,Grocery Stores,84
2020-03-20,Alameda County,Shopping Malls,47
2020-03-20,Alameda County,Parks,73
2020-03-20,Alameda County,Gas Stations,52
2020-03-20,Alameda County,Fast Food Restaurants,47
2020-03-20,Alameda County,Big Box Stores,78
2020-03-20,Alameda County,Pharmacies,70
2020-03-20,Alameda County,Supermarkets,102
2020-03-20,Alameda County,Offices,39
2020-03-20,Alameda County,Coffee Shops,36
2020-03-20,Alameda County,Buildings,65
2020-03-20,Alameda County,Hardware Stores,81
2020-03-20,Alameda County,Automotive Shops,60
2020-03-20,Alameda County,Banks,62
2020-03-20,Alameda County,Residential Buildings (Apartments / Condos),54
2020-03-20,Alameda County,Trails,105
2020-03-20,Alameda County,Warehouse Stores,77
2020-03-20,Alameda County,Convenience Stores,56
2020-03-20,Alameda County,Mexican Restaurants,40
2020-03-20,Alameda County,Elementary Schools,30
2020-03-20,Alameda County,Medical Centers,55
2020-03-21,Alameda County,Grocery Stores,73
2020-03-21,Alameda County,Shopping Malls,41
2020-03-21,Alameda County,Parks,60
2020-03-21,Alameda County,Big Box Stores,70
2020-03-21,Alameda County,Gas Stations,44
2020-03-21,Alameda County,Fast Food Restaurants,45
2020-03-21,Alameda County,Supermarkets,84
2020-03-21,Alameda County,Pharmacies,60
2020-03-21,Alameda County,Coffee Shops,32
2020-03-21,Alameda County,Trails,87
2020-03-21,Alameda County,Hardware Stores,66
2020-03-21,Alameda County,Residential Buildings (Apartments / Condos),51
2020-03-21,Alameda County,Convenience Stores,56
2020-03-21,Alameda County,Mexican Restaurants,40
2020-03-21,Alameda County,Warehouse Stores,49
2020-03-21,Alameda County,Elementary Schools,61
2020-03-21,Alameda County,Automotive Shops,44
2020-03-21,Alameda County,Buildings,57
2020-03-21,Alameda County,Churches,35
2020-03-21,Alameda County,Other Great Outdoors,76
2020-03-21,Alameda County,Banks,43
2020-03-22,Alameda County,Grocery Stores,43
2020-03-22,Alameda County,Shopping Malls,26
2020-03-22,Alameda County,Parks,47
2020-03-22,Alameda County,Big Box Stores,43
2020-03-22,Alameda County,Gas Stations,27
2020-03-22,Alameda County,Fast Food Restaurants,28
2020-03-22,Alameda County,Trails,70
2020-03-22,Alameda County,Supermarkets,49
2020-03-22,Alameda County,Pharmacies,43
2020-03-22,Alameda County,Hardware Stores,57
2020-03-22,Alameda County,Coffee Shops,20
2020-03-22,Alameda County,Warehouse Stores,44
2020-03-01,Butte County,Grocery Stores,102
2020-03-01,Butte County,Fast Food Restaurants,114
2020-03-01,Butte County,Shopping Plazas,105
2020-03-01,Butte County,Gas Stations,121
2020-03-01,Butte County,Big Box Stores,120
2020-03-02,Butte County,Grocery Stores,102
2020-03-02,Butte County,Fast Food Restaurants,116
2020-03-02,Butte County,Shopping Plazas,120
2020-03-02,Butte County,Gas Stations,105
2020-03-02,Butte County,Big Box Stores,122
2020-03-03,Butte County,Grocery Stores,111
2020-03-03,Butte County,Fast Food Restaurants,103
2020-03-03,Butte County,Gas Stations,122
2020-03-03,Butte County,Shopping Plazas,99
2020-03-03,Butte County,Coffee Shops,115
2020-03-03,Butte County,Pharmacies,94
2020-03-03,Butte County,Universities,123
2020-03-03,Butte County,High Schools,111
2020-03-04,Butte County,Grocery Stores,101
2020-03-04,Butte County,Fast Food Restaurants,100
2020-03-04,Butte County,Gas Stations,104
2020-03-04,Butte County,Shopping Plazas,98
2020-03-04,Butte County,Big Box Stores,109
2020-03-04,Butte County,High Schools,117
2020-03-05,Butte County,Grocery Stores,97
2020-03-05,Butte County,Fast Food Restaurants,104
2020-03-05,Butte County,Shopping Plazas,127
2020-03-05,Butte County,Gas Stations,108
2020-03-05,Butte County,Big Box Stores,107
2020-03-05,Butte County,Pharmacies,94
2020-03-06,Butte County,Grocery Stores,108
2020-03-06,Butte County,Shopping Plazas,108
2020-03-06,Butte County,Fast Food Restaurants,84
2020-03-06,Butte County,Gas Stations,89
2020-03-06,Butte County,Coffee Shops,99
2020-03-06,Butte County,Big Box Stores,89
2020-03-07,Butte County,Grocery Stores,97
2020-03-07,Butte County,Fast Food Restaurants,102
2020-03-07,Butte County,Shopping Plazas,102
2020-03-07,Butte County,Big Box Stores,97
2020-03-07,Butte County,Gas Stations,89
2020-03-08,Butte County,Grocery Stores,99
2020-03-08,Butte County,Fast Food Restaurants,97
2020-03-08,Butte County,Big Box Stores,111
2020-03-08,Butte County,Shopping Plazas,88
2020-03-09,Butte County,Grocery Stores,94
2020-03-09,Butte County,Fast Food Restaurants,106
2020-03-09,Butte County,Shopping Plazas,113
2020-03-09,Butte County,Big Box Stores,114
2020-03-09,Butte County,Gas Stations,82
2020-03-10,Butte County,Grocery Stores,105
2020-03-10,Butte County,Fast Food Restaurants,109
2020-03-10,Butte County,Gas Stations,105
2020-03-10,Butte County,Shopping Plazas,92
2020-03-10,Butte County,Big Box Stores,106
2020-03-11,Butte County,Grocery Stores,101
2020-03-11,Butte County,Fast Food Restaurants,100
2020-03-11,Butte County,Shopping Plazas,111
2020-03-11,Butte County,Gas Stations,105
2020-03-11,Butte County,Big Box Stores,113
2020-03-11,Butte County,Pharmacies,115
2020-03-12,Butte County,Grocery Stores,112
2020-03-12,Butte County,Fast Food Restaurants,89
2020-03-12,Butte County,Shopping Plazas,105
2020-03-12,Butte County,Gas Stations,95
2020-03-12,Butte County,Pharmacies,107
2020-03-13,Butte County,Grocery Stores,123
2020-03-13,Butte County,Shopping Plazas,121
2020-03-13,Butte County,Gas Stations,99
2020-03-13,Butte County,Fast Food Restaurants,89
2020-03-13,Butte County,Big Box Stores,113
2020-03-13,Butte County,Pharmacies,116
2020-03-13,Butte County,Coffee Shops,93
2020-03-13,Butte County,Mexican Restaurants,115
2020-03-13,Butte County,Convenience Stores,129
2020-03-14,Butte County,Grocery Stores,117
2020-03-14,Butte County,Shopping Plazas,121
2020-03-14,Butte County,Big Box Stores,93
2020-03-14,Butte County,Fast Food Restaurants,71
2020-03-14,Butte County,Gas Stations,89
2020-03-15,Butte County,Grocery Stores,104
2020-03-15,Butte County,Shopping Plazas,96
2020-03-15,Butte County,Big Box Stores,111
2020-03-16,Butte County,Grocery Stores,125
2020-03-16,Butte County,Fast Food Restaurants,98
2020-03-16,Butte County,Shopping Plazas,105
2020-03-16,Butte County,Big Box Stores,128
2020-03-16,Butte County,Gas Stations,91
2020-03-17,Butte County,Grocery Stores,108
2020-03-17,Butte County,Fast Food Restaurants,82
2020-03-17,Butte County,Shopping Plazas,88
2020-03-17,Butte County,Gas Stations,88
2020-03-18,Butte County,Grocery Stores,117
2020-03-18,Butte County,Shopping Plazas,100
2020-03-18,Butte County,Gas Stations,86
2020-03-18,Butte County,Fast Food Restaurants,65
2020-03-18,Butte County,Big Box Stores,96
2020-03-19,Butte County,Grocery Stores,127
2020-03-19,Butte County,Shopping Plazas,105
2020-03-19,Butte County,Gas Stations,83
2020-03-19,Butte County,Fast Food Restaurants,58
2020-03-20,Butte County,Grocery Stores,97
2020-03-20,Butte County,Shopping Plazas,84
2020-03-20,Butte County,Gas Stations,68
2020-03-20,Butte County,Fast Food Restaurants,57
2020-03-21,Butte County,Grocery Stores,98
2020-03-21,Butte County,Shopping Plazas,69
2020-03-21,Butte County,Big Box Stores,76
2020-03-22,Butte County,Grocery Stores,59
2020-03-01,Contra Costa County,Grocery Stores,105
2020-03-01,Contra Costa County,Shopping Malls,114
2020-03-01,Contra Costa County,Gas Stations,104
2020-03-01,Contra Costa County,Parks,95
2020-03-01,Contra Costa County,Fast Food Restaurants,101
2020-03-01,Contra Costa County,Churches,88
2020-03-01,Contra Costa County,Coffee Shops,105
2020-03-01,Contra Costa County,Big Box Stores,104
2020-03-01,Contra Costa County,Warehouse Stores,122
2020-03-01,Contra Costa County,Supermarkets,107
2020-03-01,Contra Costa County,Hardware Stores,117
2020-03-01,Contra Costa County,Trails,99
2020-03-01,Contra Costa County,Pharmacies,98
2020-03-01,Contra Costa County,Mexican Restaurants,95
2020-03-01,Contra Costa County,Pizza Places,106
2020-03-01,Contra Costa County,Shopping Plazas,105
2020-03-01,Contra Costa County,American Restaurants,108
2020-03-01,Contra Costa County,Elementary Schools,104
2020-03-01,Contra Costa County,Convenience Stores,98
2020-03-01,Contra Costa County,Gyms or Fitness Centers,102
2020-03-02,Contra Costa County,Grocery Stores,106
2020-03-02,Contra Costa County,Gas Stations,105
2020-03-02,Contra Costa County,Fast Food Restaurants,104
2020-03-02,Contra Costa County,Parks,95
2020-03-02,Contra Costa County,Elementary Schools,115
2020-03-02,Contra Costa County,Shopping Malls,91
2020-03-02,Contra Costa County,Coffee Shops,93
2020-03-02,Contra Costa County,Gyms or Fitness Centers,107
2020-03-02,Contra Costa County,Big Box Stores,105
2020-03-02,Contra Costa County,Pharmacies,103
2020-03-02,Contra Costa County,Hardware Stores,89
2020-03-02,Contra Costa County,Convenience Stores,108
2020-03-02,Contra Costa County,Supermarkets,108
2020-03-02,Contra Costa County,Mexican Restaurants,121
2020-03-02,Contra Costa County,Offices,106
2020-03-02,Contra Costa County,Warehouse Stores,118
2020-03-02,Contra Costa County,Banks,123
2020-03-02,Contra Costa County,High Schools,116
2020-03-02,Contra Costa County,Doctor's Offices,132
2020-03-02,Contra Costa County,Churches,93
2020-03-03,Contra Costa County,Grocery Stores,98
2020-03-03,Contra Costa County,Gas Stations,110
2020-03-03,Contra Costa County,Fast Food Restaurants,105
2020-03-03,Contra Costa County,Parks,107
2020-03-03,Contra Costa County,Elementary Schools,105
2020-03-03,Contra Costa County,Churches,188
2020-03-03,Contra Costa County,Coffee Shops,104
2020-03-03,Contra Costa County,Shopping Malls,97
2020-03-03,Contra Costa County,Pharmacies,115
2020-03-03,Contra Costa County,Big Box Stores,109
2020-03-03,Contra Costa County,Gyms or Fitness Centers,96
2020-03-03,Contra Costa County,High Schools,112
2020-03-03,Contra Costa County,Offices,101
2020-03-03,Contra Costa County,Hardware Stores,108
2020-03-03,Contra Costa County,Mexican Restaurants,109
2020-03-03,Contra Costa County,Convenience Stores,97
2020-03-03,Contra Costa County,Banks,130
2020-03-03,Contra Costa County,Warehouse Stores,117
2020-03-03,Contra Costa County,Train Stations,102
2020-03-03,Contra Costa County,Automotive Shops,114
2020-03-03,Contra Costa County,Trails,101
2020-03-04,Contra Costa County,Grocery Stores,104
2020-03-04,Contra Costa County,Gas Stations,96
2020-03-04,Contra Costa County,Parks,105
2020-03-04,Contra Costa County,Elementary Schools,112
2020-03-04,Contra Costa County,Fast Food Restaurants,94
2020-03-04,Contra Costa County,Coffee Shops,104
2020-03-04,Contra Costa County,Shopping Malls,100
2020-03-04,Contra Costa County,Big Box Stores,102
2020-03-04,Contra Costa County,Pharmacies,109
2020-03-04,Contra Costa County,Gyms or Fitness Centers,98
2020-03-04,Contra Costa County,Hardware Stores,102
2020-03-04,Contra Costa County,Offices,94
2020-03-04,Contra Costa County,Convenience Stores,94
2020-03-04,Contra Costa County,Churches,86
2020-03-04,Contra Costa County,Mexican Restaurants,98
2020-03-04,Contra Costa County,Warehouse Stores,113
2020-03-04,Contra Costa County,High Schools,98
2020-03-04,Contra Costa County,Pizza Places,106
2020-03-04,Contra Costa County,Automotive Shops,116
2020-03-04,Contra Costa County,Doctor's Offices,105
2020-03-05,Contra Costa County,Grocery Stores,103
2020-03-05,Contra Costa County,Gas Stations,101
2020-03-05,Contra Costa County,Parks,111
2020-03-05,Contra Costa County,Fast Food Restaurants,98
2020-03-05,Contra Costa County,Elementary Schools,101
2020-03-05,Contra Costa County,Coffee Shops,109
2020-03-05,Contra Costa County,Shopping Malls,100
2020-03-05,Contra Costa County,Big Box Stores,97
2020-03-05,Contra Costa County,Hardware Stores,110
2020-03-05,Contra Costa County,Gyms or Fitness Centers,95
2020-03-05,Contra Costa County,Pharmacies,90
2020-03-05,Contra Costa County,Churches,116
2020-03-05,Contra Costa County,Convenience Stores,95
2020-03-05,Contra Costa County,Mexican Restaurants,101
2020-03-05,Contra Costa County,High Schools,97
2020-03-05,Contra Costa County,Offices,95
2020-03-05,Contra Costa County,Pizza Places,108
2020-03-05,Contra Costa County,Warehouse Stores,113
2020-03-05,Contra Costa County,Trails,101
2020-03-05,Contra Costa County,Supermarkets,98
2020-03-06,Contra Costa County,Grocery Stores,100
2020-03-06,Contra Costa County,Gas Stations,93
2020-03-06,Contra Costa County,Fast Food Restaurants,102
2020-03-06,Contra Costa County,Parks,99
2020-03-06,Contra Costa County,Shopping Malls,96
2020-03-06,Contra Costa County,Elementary Schools,106
2020-03-06,Contra Costa County,Coffee Shops,87
2020-03-06,Contra Costa County,Mexican Restaurants,101
2020-03-06,Contra Costa County,Big Box Stores,96
2020-03-06,Contra Costa County,Pharmacies,95
2020-03-06,Contra Costa County,Hardware Stores,108
2020-03-06,Contra Costa County,Supermarkets,111
2020-03-06,Contra Costa County,Warehouse Stores,110
2020-03-06,Contra Costa County,Convenience Stores,96
2020-03-06,Contra Costa County,Banks,105
2020-03-06,Contra Costa County,Gyms or Fitness Centers,98
2020-03-06,Contra Costa County,Pizza Places,91
2020-03-06,Contra Costa County,Churches,102
2020-03-06,Contra Costa County,Offices,101
2020-03-06,Contra Costa County,High Schools,101
2020-03-06,Contra Costa County,Trails,97
2020-03-07,Contra Costa County,Grocery Stores,93
2020-03-07,Contra Costa County,Shopping Malls,96
2020-03-07,Contra Costa County,Gas Stations,84
2020-03-07,Contra Costa County,Parks,84
2020-03-07,Contra Costa County,Fast Food Restaurants,87
2020-03-07,Contra Costa County,Coffee Shops,93
2020-03-07,Contra Costa County,Big Box Stores,95
2020-03-07,Contra Costa County,Hardware Stores,92
2020-03-07,Contra Costa County,Mexican Restaurants,101
2020-03-07,Contra Costa County,Warehouse Stores,93
2020-03-07,Contra Costa County,Supermarkets,98
2020-03-07,Contra Costa County,Pharmacies,96
2020-03-07,Contra Costa County,Pizza Places,97
2020-03-07,Contra Costa County,Shopping Plazas,93
2020-03-07,Contra Costa County,Churches,90
2020-03-07,Contra Costa County,American Restaurants,94
2020-03-07,Contra Costa County,Convenience Stores,85
2020-03-07,Contra Costa County,Elementary Schools,88
2020-03-07,Contra Costa County,Trails,71
2020-03-07,Contra Costa County,Gyms or Fitness Centers,79
2020-03-07,Contra Costa County,Department Stores,86
2020-03-07,Contra Costa County,Automotive Shops,74
2020-03-08,Contra Costa County,Grocery Stores,98
2020-03-08,Contra Costa County,Shopping Malls,101
2020-03-08,Contra Costa County,Parks,99
2020-03-08,Contra Costa County,Gas Stations,89
2020-03-08,Contra Costa County,Churches,91
2020-03-08,Contra Costa County,Fast Food Restaurants,94
2020-03-08,Contra Costa County,Big Box Stores,106
2020-03-08,Contra Costa County,Coffee Shops,98
2020-03-08,Contra Costa County,Supermarkets,94
2020-03-08,Contra Costa County,Hardware Stores,101
2020-03-08,Contra Costa County,Warehouse Stores,98
2020-03-08,Contra Costa County,Mexican Restaurants,107
2020-03-08,Contra Costa County,Trails,97
2020-03-08,Contra Costa County,Pharmacies,95
2020-03-08,Contra Costa County,Shopping Plazas,114
2020-03-08,Contra Costa County,Pizza Places,103
2020-03-08,Contra Costa County,American Restaurants,100
2020-03-08,Contra Costa County,Elementary Schools,94
2020-03-08,Contra Costa County,Convenience Stores,86
2020-03-08,Contra Costa County,Gyms or Fitness Centers,86
2020-03-09,Contra Costa County,Grocery Stores,106
2020-03-09,Contra Costa County,Gas Stations,100
2020-03-09,Contra Costa County,Parks,100
2020-03-09,Contra Costa County,Elementary Schools,119
2020-03-09,Contra Costa County,Fast Food Restaurants,91
2020-03-09,Contra Costa County,Shopping Malls,90
2020-03-09,Contra Costa County,Coffee Shops,100
2020-03-09,Contra Costa County,Pharmacies,113
2020-03-09,Contra Costa County,Big Box Stores,98
2020-03-09,Contra Costa County,Hardware Stores,90
2020-03-09,Contra Costa County,Gyms or Fitness Centers,87
2020-03-09,Contra Costa County,Supermarkets,110
2020-03-09,Contra Costa County,Convenience Stores,106
2020-03-09,Contra Costa County,Offices,102
2020-03-09,Contra Costa County,Mexican Restaurants,114
2020-03-09,Contra Costa County,Warehouse Stores,109
2020-03-09,Contra Costa County,Banks,109
2020-03-09,Contra Costa County,High Schools,107
2020-03-09,Contra Costa County,Doctor's Offices,118
2020-03-09,Contra Costa County,Trails,88
2020-03-09,Contra Costa County,Churches,90
2020-03-09,Contra Costa County,Automotive Shops,95
2020-03-10,Contra Costa County,Grocery Stores,101
2020-03-10,Contra Costa County,Gas Stations,92
2020-03-10,Contra Costa County,Elementary Schools,107
2020-03-10,Contra Costa County,Fast Food Restaurants,90
2020-03-10,Contra Costa County,Parks,91
2020-03-10,Contra Costa County,Coffee Shops,99
2020-03-10,Contra Costa County,Shopping Malls,95
2020-03-10,Contra Costa County,Big Box Stores,99
2020-03-10,Contra Costa County,Pharmacies,103
2020-03-10,Contra Costa County,Hardware Stores,105
2020-03-10,Contra Costa County,Convenience Stores,101
2020-03-10,Contra Costa County,Gyms or Fitness Centers,87
2020-03-10,Contra Costa County,Mexican Restaurants,101
2020-03-10,Contra Costa County,Offices,87
2020-03-10,Contra Costa County,Supermarkets,111
2020-03-10,Contra Costa County,Churches,100
2020-03-10,Contra Costa County,High Schools,91
2020-03-10,Contra Costa County,Warehouse Stores,111
2020-03-10,Contra Costa County,Trails,103
2020-03-10,Contra Costa County,Pizza Places,96
2020-03-11,Contra Costa County,Grocery Stores,106
2020-03-11,Contra Costa County,Gas Stations,92
2020-03-11,Contra Costa County,Parks,106
2020-03-11,Contra Costa County,Elementary Schools,104
2020-03-11,Contra Costa County,Fast Food Restaurants,92
2020-03-11,Contra Costa County,Coffee Shops,93
2020-03-11,Contra Costa County,Shopping Malls,93
2020-03-11,Contra Costa County,Pharmacies,121
2020-03-11,Contra Costa County,Big Box Stores,101
2020-03-11,Contra Costa County,Warehouse Stores,144
2020-03-11,Contra Costa County,Hardware Stores,102
2020-03-11,Contra Costa County,Gyms or Fitness Centers,91
2020-03-11,Contra Costa County,Convenience Stores,97
2020-03-11,Contra Costa County,Mexican Restaurants,99
2020-03-11,Contra Costa County,Supermarkets,114
2020-03-11,Contra Costa County,High Schools,93
2020-03-11,Contra Costa County,Pizza Places,106
2020-03-11,Contra Costa County,Churches,76
2020-03-11,Contra Costa County,Trails,105
2020-03-11,Contra Costa County,Offices,72
2020-03-12,Contra Costa County,Grocery Stores,118
2020-03-12,Contra Costa County,Gas Stations,91
2020-03-12,Contra Costa County,Fast Food Restaurants,94
2020-03-12,Contra Costa County,Parks,103
